,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Connection Type,Diameter,Material Type,Range,Warranty,Hazardous,Approvals,Equal / Unequal,Angle,End Connection A size,End Connection C size,Material,Size,Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Weight,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Colour,End Connection B size,Connection Size,Pack Quantity,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Attachment 5,Gender,Wall Thickness (mm),Operating Temperature Range (C),Standards,Depth (mm),Attachment 6,Attachment 7,Body Material,Handle Type,Seal Material,Feature 14,Drainage Product Type,Minimum Operating Temperature,Resistance Features,Maximum Operating Temperature,Paintable,Application,Length (M),Pressure,Length (mm),Height (mm),Width (mm),Attachment 8,Attachment 9,Attachment 10,Attachment 11
1058,PP14778,Uponor S-Press Plus 1039945 tee PPSU 20 - 20 - 20mm,Uponor,8.74,This Uponor S-Press Plus 20 x 20 x 20mm 90° tee with press indicator is made of polyphenylsulfone (PPSU) and includes press-fit connections and a QR code for instant digital access.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Uponor S-Press Plus 1039945 tee PPSU 20 - 20 - 20mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/47/80/NW-P14777_P14780_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Uponor_Product_Catalogue_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,P542487,Wavin Hep2O double end reduced tee 10 x 10 x 22mm,Wavin,5.98,"This Wavin Hep2O 10 x 10 x 22mm double end reduced tee is manufactured in a robust polybutylene. A tried and tested system, Hep2O is a reliable push-fit plumbing system designed for high levels of performance. Incorporating push-fit connections compatible with plastic and copper pipes and In4Sure joint recognition, providing an indication when the pipe is connected, Hep2O offers secure demounting using the HepKey system.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Wavin Hep2O double end reduced tee 10 x 10 x 22mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/24/86/542486_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Hep2o_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Hep2o_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,PP56301,"Durapipe drilled galvanised backing ring (pn16) 3""",Durapipe,37.77,"Suitable for pressurised irrigation, this Durapipe PVC 3"" PN16 drilled galvansied backing ring can also be used in water treatment and chemical installations as well as in drinking water systems, thanks to its WRAS approval.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Durapipe drilled galvanised backing ring (pn16) 3""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/te/el/Backing ring galvanised steel_wm.jpg,,,,,,,,,,N,WRAS,Equal,,3,N/A,Galvanised mild steel,3,Solvent Weld,,GBR4090N,Backing Ring,N,Lightweight uPVC construction,1.31000,Excellent chemical resistance,Solvent weld connections,No hot works permit required,WRAS approved,50 year design life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,PP38374,Uponor Smart Aqua elbow adapter 16 - 15CU length =150 mm,Uponor,7.64,"Fitted with plain end connections, this Uponor Smart Aqua 16 x 15mm tap elbow adapter is made of robust DZR brass.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Uponor Smart Aqua elbow adapter 16 - 15CU length =150 mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/74/NW-P38374_wm.jpg,,,,,,,,Smart Aqua,,N,WRAS,Equal,,16 mm,15mm,DZR Brass,16 x 15 mm,Plain End,,1070650,Adaptor,N,Suitable for hot and cold and heating systems,,10 bar at 80°C heating alternative to copper and stainless,Brass construction,WRAS approved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,PP09506,"Durapipe First In PVC (FIP) UPVC male iron adaptor 3/4"" x 32 x 25mm",Durapipe,9.23,"Manufactured in a robust PVC-u, this lightweight Durapipe FIP 3/4"" x 32 x 25mm male iron adapter is fitted using BSP male threaded connections.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Durapipe First In PVC (FIP) UPVC male iron adaptor 3/4"" x 32 x 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/95/06/NW-P09506_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Durapipe_UPVC_Fittings_Tech_2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,PP96212,"TP RV0.MAR plain/threaded socket PVC-U Inch BS 3/4""",TP,5.25,"This TP 3/4 x 3/4"" plain/threaded socket is made of PVC-U with plain/threaded female connections. Designed for water piping systems, this fitting is suitable for use in distribution, treatment or sewage water, public or private swimming pools, thermal pools and spas, in aquariums and aquaculture and in irrigation and fountains.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> TP RV0.MAR plain/threaded socket PVC-U Inch BS 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/62/16/NW-P96211_P96216_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/TP_Fittings_Valves_Catalogue_2017.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,PP56230,"Durapipe ABS barrel nipple (bsp) 1.1/2""",Durapipe,4.22,"Suitable for pressurised irrigation, this Durapipe ABS 1 1/2"" barrel nipple can also be used in water treatment and chemical installations as well as in drinking water systems, thanks to its WRAS approval. Ductile at low temperatures, this robust fitting has solvent weld connections for secure installation.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Durapipe ABS barrel nipple (bsp) 1.1/2""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/_b/n6/S BN6_wm.jpg,,,,,,,,,,N,WRAS,Equal,,1-1/2,1 1/2,ABS (Acrylonitrile Butadiene Styrene),1 1/2,Solvent Weld,,SBN60500,Barrel Nipple,N,Lightweight ABS construction,70.00000,Ductile at low temperatures,Solvent weld connections,No need for hot works permit,WRAS approved,50 year design life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,P517150,Polypipe Polyplumb 15mm Brass Draincock,Polypipe,19.77,This Polypipe 15mm spigot drain cock is made of brass and used for draining water from a plumbing system.,"Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe Polyplumb 15mm Brass Draincock",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/50/NW-517150_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,PP22603,Georg Fischer Instaflex 6200 electrofusion coupler 25mm,Georg Fischer,12.4,"This Georg Fischer INSTAFLEX 25 x 25mm electrofusion coupler is made of polybutene. Ideal for household applications, it is also suitable for use in partial decontamination, cooling systems, rainwater, hot/cold water and in compressed air pipe applications.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Georg Fischer Instaflex 6200 electrofusion coupler 25mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/26/03/NW-P22603_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/_e/pd/GF_Polybutylene_Copper_EPD.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_INSTAFLEX_Nomogramm_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GF_INSTAFLEX_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/GF_INSTAFLEX_Efusion_D16_110_Instal.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/GF_Marine_Catalogue_2016.pdf,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_INSTAFLEX_Polybutene_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GF_PROGEF_Brochure.pdf,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/GF_INSTAFLEX_iFIT_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/st/al/GF_INSTAFLEX_Efusion_D125_225_Instal.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/GF_PB_System_Declaration.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/GF_Electro_Fusion_Coupler_Technical.pdf
1067,PP38338,Uponor S-Press Plus 1070620 adapter 32-28CU,Uponor,14.05,"This Uponor S-Press Plus 32 x 28mm copper adapter includes a unique press indicator. Provided with soldered copper pipe, the copper side of the fitting is for press connections and suitable compression fittings only.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Uponor S-Press Plus 1070620 adapter 32-28CU",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/83/38/NW-P38334_P38338_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/Uponor_Product_Catalogue_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,PP06375,Plasson 3407 stopcock 32mm,Plasson,83.01,"Promising a watertight seal, this Plasson 3407 32mm compression stop tap ensures water is completely turned off in case of a leak in the system. Designed for use in systems conveying water and other fluids in urban and inter-urban infrastructure, industrial, mining, landscape, and farming applications, this fitting is made of a high quality polyethylene (PP) and has been designed with in-line connections in mind. Robustly built, this tap has been designed and tested to withstand pressure systems of up to 16 bar.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Plasson 3407 stopcock 32mm",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/63/75/NW-P06373_P06375_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Plasson_3407EE0_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,P517221,Polypipe Polyfit 15mm Plastic Pipe Stiffener,Polypipe,0.78,"This Polypipe Polyfit 15mm pipe stiffener is a quick way to reinforce the cut end of pipe where it will be inserted into the plumbing fitting. Made of polysulfone, this fitting is compatible with PolyPlumb, PolyFit and PolyMax push-fit ranges.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe Polyfit 15mm Plastic Pipe Stiffener",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/72/23/NW-517220_517223_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,P531241,Polypipe PolyMax equal tee 22mm,Polypipe,7.61,"This Polypipe PolyMax 22 x 22 x 22mm 90° tee is slim, streamlined push-fit plumbing fitting made of polybutylene. Tool demountable, this fitting is ideal for surface-mounted applications in home improvement and refit projects.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Polypipe PolyMax equal tee 22mm",,10x tee,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/12/41/NW-531240_531241_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Polypipe_Polyplumb-Polyfit_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Polypipe_Plumbing_Heating_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,P519437,"Wavin Hep2O wall plate elbow 22mm x 3/4""",Wavin,10.66,"This Wavin Hep2O 22mm x 3/4"" wall plate elbow is manufactured in a robust polybutylene. A tried and tested system, Hep2O is a reliable push-fit plumbing system designed for high levels of performance. Incorporating push-fit connections compatible with plastic and copper pipes and In4Sure joint recognition, providing an indication when the pipe is connected, Hep2O offers secure demounting using the HepKey system.","Pipe, Valves and Fittings/Plastic Pipe Fittings/Plastic Pipe Fittings.csv -> Wavin Hep2O wall plate elbow 22mm x 3/4""",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/37/519437_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Hep2o_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Hep2o_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
