,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Colour,Hazardous,Depth (mm),Waste Supplied,Fitting / Mounting Type,Material,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Projection Depth,Number of Tap Holes,Feature 4,Feature 5,Feature 6,Finish,Material Type,Range,Warranty,Tap Holes,Projection,Anti Slip,Pre-Drilled Waste Hole,Pre-Drilled Overflow,Grips/Handles,Feature 7
178,PD00759,Roca The Gap one tap hole basin 550 x 470mm White,Roca,117.7,"Compact, functional and smart, this Roca The Gap 550mm wall-hung basin with a single tap hole has a modern design and robust, easy-clean vitreous china build, ideal for family bathrooms.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca The Gap one tap hole basin 550 x 470mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/59/NW-D00759_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Discovery_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D00759_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PC24457,Ideal Standard Concept Freedom one tap hole basin 60cm White,Ideal Standard,265.88,"Providing accessible use for those with additional needs, the stylish Ideal Standard Concept Freedom 600mm accessible washbasin with single tap hole is generously proportioned for wheelchair users and includes a grab bar for improved manoeuvrability and support. Suitable for wall or pedestal mounting this basin provides usability without compromising on looks.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Concept Freedom one tap hole basin 60cm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/57/NW-C24457_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C24457_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/e_/16/IS_Bathroom_Brochure_16.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PC24454,Ideal Standard Concept Arc 1 left hand tap hole handrinse basin 350 x 260 White,Ideal Standard,73.4,The gracefully designed Ideal Standard Concept Arc 350mm handrinse washbasin with single left hand tap hole is suitable for wall or pedestal mounting and offers compatibility with a range of design-matched bathroom furniture units for a smart combination of functionality and style.,Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Concept Arc 1 left hand tap hole handrinse basin 350 x 260 White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/44/54/NW-C24454_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/e_/16/IS_Bathroom_Brochure_16.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C24454_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PD00702,Roca Nexo semi pedestal  White,Roca,110.08,"The Roca Nexo semi pedestal conceals pipework for a neat, easy-clean bathroom finish.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca Nexo semi pedestal  White,,semi pedestal;Fixing kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/07/02/NW-D00702_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D00702_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Discovery_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PD41580,Roca Senso Square A32751C000 One tap hole square basin 550mm white,Roca,159.21,"With its modern angular design, the Roca Senso Square 550mm wall hung basin with one tap hole is ideal for contemporary bathrooms. Manufactured from high quality vitreous china, this basin is built to last.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca Senso Square A32751C000 One tap hole square basin 550mm white,,Wall-hung basin;Fixing kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/15/80/NW-D41580_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Discovery_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D41580_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PD00636,Roca Laura pedestal White,Roca,54.11,"This Roca Laura full pedestal is designed to conceal unsightly pipework for easier cleaning and a neat, elegant bathroom finish.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca Laura pedestal White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/06/36/NW-D00636_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Discovery_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D00636_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,PD02376,Ideal Standard Sandringham 21 1 tap hole pedestal basin with chainhole 550mm White,Ideal Standard,37.66,"Stylish yet cost-effective, the Ideal Standard Sandringham 21 550mm washbasin with single tap hole is made of hardwearing vitreous china and is suitable for wall or pedestal mounting.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Sandringham 21 1 tap hole pedestal basin with chainhole 550mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/23/76/NW-D02376_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/IS_Sandringham21_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D02376_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,PA67366,Ideal Standard Connect Air basin arc 55x46 White,Ideal Standard,135.27,"Perfect for contemporary bathrooms, the Ideal Standard Concept Air 550mm wall-mounted or pedestal washbasin with single tap hole has thin ceramic walls for a lighter, slimmer, more modern look. Part of a wide range of bathroom fittings and furniture, this white fireclay basin can help you to achieve a seamless bathroom design.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Connect Air basin arc 55x46 White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/73/66/NW-A67366_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/17/IS_Concept_Air_Brchr_2017.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/A67366_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,PB65000,Ideal Standard Ova pedestal White,Ideal Standard,35.4,"Suitable for domestic or commercial bathrooms, this robust Ideal Standard Ova pedestal is made of a white vitreous china. A pedestal fits neatly under a sink to conceal unsightly pipework for a neater finish.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Ova pedestal White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/00/NW-B65000_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/rc/hr/IS_Sandringham21_Brchr.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/B65000_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PB24500,Twyford Classic pedestal White,Twyford,31.31,"The white vitreous china Twyford Classic full pedestal conceals basin pipework for a smart, easy to clean bathroom look.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Twyford Classic pedestal White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/00/NW-B24500_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Twyford_Classic_560_Washbasin_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PD45056,Roca Debba semi pedestal,Roca,120.17,The modern Roca Debba semi pedestal conceals pipework for a smart finish in the bathroom.,Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca Debba semi pedestal,,semi pedestal;Fixing kit,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/50/56/NW-D45056_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Roca_Discovery_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/D45056_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,PC21361,Ideal Standard Concept Arc one tap hole basin 550mm White,Ideal Standard,113.16,The gracefully designed Ideal Standard Concept Arc 550mm washbasin is suitable for wall or pedestal mounting and offers compatibility with a range of design-matched bathroom furniture units for a smart combination of functionality and style.,Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Concept Arc one tap hole basin 550mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/13/61/NW-C21361_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/e_/16/IS_Bathroom_Brochure_16.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/C21361_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,PP71187,Geberit Selnova semi recessed basin 2 tap 550 x 440mm,Geberit,168.38,"Made of vitreous china with a white finish, the Geberit Selnova 550 x 440mm semi-recessed washbasin has a classic design suited to any bathroom scheme, whether in a luxury en-suite or a functional family bathroom. This high-quality basin is designed for countertop mounting.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Geberit Selnova semi recessed basin 2 tap 550 x 440mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/11/87/NW-P71186_P71187_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Selnova_SemiR_Washbasin_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,PE14554,Atlanta Pavia one tap hole short projected basin White,Atlanta,126.96,"Simple and stylish, the Atlanta Pavia slimline 450mm semi-recessed basin has a smoothly rounded front, creating a curvaceous statement in a contemporary bathroom design. Easy to install, this basin sits well with any of Atlanta's fitted furniture pieces.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Atlanta Pavia one tap hole short projected basin White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/45/54/E14554_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/9-/20/Atlanta_BathFurniture_Brchr_2019-20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PD86835,Roca The Gap wall basin SR 1 tap hole square 550 x 420 White,Roca,175.78,"The Roca The Gap wall-mounted basin has a contemporary square silhouette that is perfect for modern bathroom designs. Cast in durable vitreous china with a glossy white finish, this smart basin is supplied with a single pre-drilled taphole ready for a complementary mono mixer.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca The Gap wall basin SR 1 tap hole square 550 x 420 White,,Basin and Fixings,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/68/35/D86835_wm.jpg,,,,,White,N,420,No,Wall mounted,VC,A3270YG000,Wall Hung Basin,N,Vitreous china construction,White finish,For wall mounting,,1,With single taphole,Square design,,,,The Gap,,,,,,,,
193,PD01606,Roca Valor Magic 1301U0001 A3301G pedestal white,Roca,27.38,The Roca Valor full pedestal conceals pipework for a smarter bathroom look. Made of tough vitreous china this pedestal offers a high shine finish.,Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Roca Valor Magic 1301U0001 A3301G pedestal white,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/16/06/NW-D01606_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Roca_Care_Instructions.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Roca_Basins_Generic_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PB09425,Ideal Standard Concept one tap hole semi countertop basin 500 x 450mm White,Ideal Standard,300.41,"A modern design that will stand the test of time, this Ideal Standard Concept 500mm semi-countertop washbasin has a subtle geometric feel that suits contemporary bathrooms. Made of fine fireclay with a glossy white finish, this basin is supplied with a single tap hole and overflow.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> Ideal Standard Concept one tap hole semi countertop basin 500 x 450mm White,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/94/25/NW-B09425_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/dr/aw/IStandard_Create_Line_Draw.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IStandard_Hotel_Solutions_Brochure.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/IStandard_Concept_50cm_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PJ23454,CONTOUR 21+ 40CM BACK OUTLET WASHBASIN,Ideal Standard,144.57,"Designed specifically for use with ducted services, the easy-install Ideal Standard C21+ 400mm back outlet washbasin features a compact waste system with antimicrobial features. Suitable for use in healthcare premises, this wall-mounted basin is finished with a hydrophilic glaze complete with antimicrobial treatment, ensuring reliable hygiene.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> CONTOUR 21+ 40CM BACK OUTLET WASHBASIN,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/34/54/J23454_wm.jpg,,,,,White/Gloss,N,365,No,Wall,Ceramic,S0679HY,Contemporary,N,Suitable for hospital and commercial use,Ceramic construction,Finished in a white gloss mntimicrobial hydrophilic glaze,225,0,With easy fixation,Concealed back outlet with antimicrobial properties,Designed for ducted panel services,,,Contour 21,,,,,,,,Without tapholes
196,PC21025,CONCEPT E5004 550MM 1TH OVAL CTOP BSN WH,Ideal Standard,178.4,"Suitable for installation in both commercial and domestic bathrooms, the versatile Ideal Standard Concept 550mm countertop basin is a smart choice for a modern space. Oval in shape, this basin is made of tough white vitreous china and has a single tap hole for a mixer tap.",Bathrooms and Kitchens/Bathroom Sinks/Bathroom Sinks.csv -> CONCEPT E5004 550MM 1TH OVAL CTOP BSN WH,,Countertop basin,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/10/25/NW-C21025_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/IS_Concept_Oval_Washbasin_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/IStandard_Concept_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
