,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Connection Size,Connection Type,Diameter,Operating Temperature,Range,Hazardous,Approvals,Equal / Unequal,Angle,End Connection A size,End Connection C size,Gender,Material,Size,Connection Type 1,Connection Type 2,Supplier Product Code,Type,WEEE Compliant,Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Attachment 2,Attachment 3,End Connection B size,Colour,Application,Handle Type,Attachment 4,Attachment 5,Attachment 6,Attachment 7,Warranty,Output,Range For Use With,Attachment 8,Attachment 9,Material Type,Pack Quantity,Nut Types,Dimensions mm (H x W x D),Part Gas Council number,Feature 9,Feature 10,Washer Type,Screw / Bolt Type,Set Type,Screw / Bolt Length,Screw / Bolt Sizes,Drive,Bolt Type,Total Pack Quantity,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Wall Thickness (mm),Weight,Depth (mm),Flue Type,Boiler Bundles,Flue Diameter,Flue Length,Flue Size,By Model Number,Grade,Min Outlet Pressure,Max Outlet Pressure,Connection Gender,Standards,Flow Rate,Fuel Type,Energy Rating,Efficiency (SAP 2009),Mounting Type,Feature 20,Feature 21,Feature 22,Attachment 10,Connection Size (mm),Actuator Type,Number of Ports,Operator Type,Seal Material,Enclosure Class
1462,PM47980,Geberit MPS SS therm 41307 tee ft d22-rp1/2-22,Geberit,12.13,"This Geberit Mapress Therm D22 - Rp 1/2 - 22mm tee is made of stainless steel 1.4520 and features a simple press-fit connection for ease of fitting. The complete Mapress Therm low-alloy stainless steel system is corrosion-resistant, making it especially suitable for closed heating and cooling circuits where condensation and external moisture is a risk, such as cement-based underfloor heating, industrial applications and cooling systems.",School's Out/School's Out.csv -> Geberit MPS SS therm 41307 tee ft d22-rp1/2-22,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/79/80/M47980_wm.jpg,,,Press FitFemale Thread,,,,N,EN 10312:2002 + A1:2005,Unequal,,22mm,22mmØ,,Stainless Steel CrTi steel 1.4520 (EN 10088),22mmØ1/2 InchØ22mmØ,,,41307,Female Thread 90° Press Fit Tee,N,Reliable protection against external corrosion,Stands up to condensate formation in closed cooling or refrigeration circuits,Low-alloy stainless steel for durability,"Suitable for industrial applications including compressed air, inert gases and negative pressure systems","Suitable for technical building systems, heating pipes, radiators, heaters, solar, district heating and compressed air",Stainlesss steel meets EN 10088,Meets EN 10312:2002 + A1:2005 standards,,,,1/2 InchØ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,PK28652,Crane F628 ductile iron fully lugged lever operated butterfly valve 65mm PN16,Crane,401.85,"This Crane F628 65mm connection manual butterfly valve has a lever-operated, epoxy-coated ductile iron body with a fully-lugged aluminium bronze disc. A butterfly valve is a quarter-turn type valve designed to regulate or isolate the flow of a fluid. While in use the valve is fully open or closed when its integral disc is rotated a quarter turn. These valves are lighter in weight than other valves, generally requiring less support.",School's Out/School's Out.csv -> Crane F628 ductile iron fully lugged lever operated butterfly valve 65mm PN16,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/86/57/NW-K28651_K28657_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ta/ll/Crane_FS_Butterfly_Valves_Install.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Crane_F614_628_Butterfly_Valve_Tech.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,PM15909,"Geberit Mapress male iron straight connector 28mm x 3/4"" Stainless Steel",Geberit,23.17,"Manufactured in stainless steel this Geberit Mapress 28mm x 3/4"" male iron straight connector is suitable for use in cold/hot potable water, heating water, cooling water without anti-freeze agent, saturated steam, service water and heating water 120°C, service water, treated water, sprinklers (wet), chemicals/technical liquids, compressed air (oil purity class 0 - 3), negative pressure and inert gases such as nitrogen, It is suitable for use in cooling and refrigeration, fire extinguishing systems and in ship building.","School's Out/School's Out.csv -> Geberit Mapress male iron straight connector 28mm x 3/4"" Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/pt/or/Mapress_SS_Male_Adaptor_wm.jpg,,,Pressfit x male thread,28 x 3/4,,Mapress,N,BS EN 10088EN 15804 + A1,Unequal,,28mmØ,3/4,,Stainless SteelCrNiMo steel 1.4401 (EN 10088)Seal Ring: Black CIIR Chlorobutyl rubber,28mm x 3/4Ø,,,31717,Male Thread Adaptor,N,Stainless steel construction,Press-fit connections,Meets BS EN 10088,EN 15804 + A1 standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,P141845,Grundfos Magna 3 D 65-150 F 340 circulating pump 1 x 230V PN6/10,Grundfos,7135.43,"Ideal for creating high performance heating and cooling systems, the Grundfos MAGNA3 65 - 150 F single phase circulator pump is suitable for new installations and refits, offering excellent efficiency and built-in communication capabilities. With a canned rotor, this pump is a maintenance-free integral unit with no shaft seal and just two gaskets for sealing, while bearings are lubricated by the pumped liquid. Wirelessly connecting with the Grundfos GO Remote app, for advanced reporting and monitoring, MAGNA3 is suitable for mixing loops, heating and air conditioning surfaces, ground source heat pumps and small chillers and includes fieldbus communication via CIM modules as well analogue and digital inputs and configurable relays. Features include FLOWADAPT, reducing the requirement for throttling valves, and a built-in differential pressure and temperature sensor.",School's Out/School's Out.csv -> Grundfos Magna 3 D 65-150 F 340 circulating pump 1 x 230V PN6/10,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/18/45/NW-141843_141845_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/hu/re/Grundfos_MAGNA3_Model_D_Brochure.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Grundfos_MAGNA3_Model_D_Tech.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Grundfos_MAGNA3_Installation.pdf,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/Grundfos_MAGNA3_instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,PM15854,Geberit Mapress reducer 35 x 22mm Stainless Steel,Geberit,18.2,"This Geberit Mapress 35 x 22mm reducer is made of stainless steel with plain end x press-fit connections. It is suitable for use in cold/hot potable water, heating water, cooling water with or without anti-freeze agent, remote network heating water less than or equal to120°C, saturated steam less than or equal to120°C, service water, treated water, rainwater with a pH value of greater than6, grey or black water with pH value greater than6, extinguishing water (wet), sprinklers (wet), chemicals/technical liquids, compressed air (oil purity class 0 - 3), negative pressure, inert gases such as nitrogen, industrial gases including acetylene and shielding gases and in technical building systems, industry and shipbuilding.",School's Out/School's Out.csv -> Geberit Mapress reducer 35 x 22mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/56/NW-M15853_M15856_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Gaseous_Overview.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Geberit_Mapress_SS_Reducer_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Liquid_Overview.pdf,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,PM42709,"Geberit Mapress 35370 male iron straight union connector 54mm x 2"" Stainless Steel",Geberit,168.23,"This Geberit Mapress 54mm x 2"" adapter union is made of stainless steel with press-fit x male threaded connections and a CrNi steel union nut. It is suitable for use in cold/hot potable water, heating water, cooling water with or without anti-freeze agent, remote network heating water less than or equal to120°C, saturated steam less than or equal to120°C, service water, treated water, rainwater with a pH value of greater than6, grey or black water with pH value greater than6, extinguishing water (wet), sprinklers (wet), chemicals/technical liquids, compressed air (oil purity class 0 - 3), negative pressure, inert gases such as nitrogen, industrial gases including acetylene and shielding gases and in technical building systems, industry and shipbuilding.","School's Out/School's Out.csv -> Geberit Mapress 35370 male iron straight union connector 54mm x 2"" Stainless Steel",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/27/09/NW-M42708_M42709_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Gaseous_Overview.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Liquid_Overview.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_SS_Union_M_Nut_Tech.pdf,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,PM31573,Geberit Mapress 34448 45deg gas elbow 88.9mm Stainless Steel,Geberit,147.29,"Made of stainless steel, this Geberit Mapress 88.9mm 45° gas elbow incorporates easy to use press-fit connections. This fitting is compatible with natural and liquefied gases, biogases, control valves & measuring devices.  Geberit Mapress Stainless Steel is a highly effective supply system and can be used for a range of diverse applications. The high molybdenum content, ensures a particularly high corrosion resistance making Geberit Mapress Stainless Steel a reliable, robust choice. Geberit Mapress Stainless Steel gas pressing systems offer a high quality and economical alternative to welded, soldered or screwed piping systems for gas applications and have all the necessary approvals for natural and liquified gas ensuring a safe, certified installation.",School's Out/School's Out.csv -> Geberit Mapress 34448 45deg gas elbow 88.9mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M31573_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Gaseous_Overview.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Geberit_Mapress_SS_Gas_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_Gas_Bend_Press_Tech.pdf,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,PM15706,Geberit Mapress water pipe 54mm Stainless Steel (6 metre),Geberit,40.18,"Made of stainless steel, this Geberit Mapress 54mm pipe, supplied in 6M lengths, is part of highly effective supply system suitable for a range of uses. Offering a high molybdenum content, this 1.5mm thick pipe is highly resistant to corrosion and extremely durable.",School's Out/School's Out.csv -> Geberit Mapress water pipe 54mm Stainless Steel (6 metre),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/06/NW-M15700_M15706_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/9-/20/Geberit_Piping_Sys_Catalogue_2019-20.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1470,PK74005,JET Range 56 wheel head gate valve (BSP) PN20 25mm Brass,JET Range,75.0,"This JET Range 56 gate valve is designed for isolating pipelines. With 25mm BSP tapered female connections, the valve includes a brass body, wedge, screwed bonnet, non-rising stem and wheel handle. A gate valve, also known as a sluice valve, opens by lifting a barrier out of the path of a fluid. Gate valves normally require minimal space along the pipe axis and offer minimal flow restriction when fully open. A multiturn valve, operation of a gate valve is carried out via a threaded stem, turning multiple times to change position.",School's Out/School's Out.csv -> JET Range 56 wheel head gate valve (BSP) PN20 25mm Brass,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/40/10/NW-K74003_K74010_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/16/Jet_Valve_Guide_2016.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Jet_JET56_Installation.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1471,P659837,JET Range EFCP159 brazing straight coupling 159mm,JET Range,1221.66,This JET Range EFCP 159 x 159mm copper x end feed straight coupling is designed for brazing installation.,School's Out/School's Out.csv -> JET Range EFCP159 brazing straight coupling 159mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/98/37/NW-659833_659837_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/og/ue/Jet_Brazing_Catalogue.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1472,P635767,Center CB End Feed CB-EFTE0282822 end feed reduced branch tee 28 x 28 x 22mm,Center CB,7.08,"Compact and lightweight, this Center CB end feed reducing tee with 28 x 28 x 22mm female connections is designed for ease of handling and straightforward installation, even in awkward spaces. A smooth design helps to minimise flow restrictions while also ensuring the fitting looks neat when installed on exposed pipelines. Center CB's end feed general range is suitable for use with soft or hard solder, or brazing alloy. A solder joint is created through the principle of capillary action. When fitting and tube are heated to the correct temperature, the solder becomes molten, allowing it to be drawn into the gap between the two for a tough, reliable joint.",School's Out/School's Out.csv -> Center CB End Feed CB-EFTE0282822 end feed reduced branch tee 28 x 28 x 22mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/57/73/NW-635765_635773_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/635767_Center_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1473,P635871,Center CB 635871 integral solder ring equal tee 35mm,Center CB,41.81,"Constructed for ease of handling, this Center CB 35mm integral solder ring (ISR) equal tee is compact and lightweight with a smooth design to reduce flow restrictions. Ensuring a clean finish if used on exposed piping, this easy to install precision-made fitting is designed with high quality solder incorporated into each capillary socket, meaning that a reliable joint is created without the requirement to end feed. A solder joint is created through the principle of capillary action. When fitting and tube are heated to the correct temperature, the solder becomes molten, allowing it to be drawn into the gap between the two for a tough, reliable joint.",School's Out/School's Out.csv -> Center CB 635871 integral solder ring equal tee 35mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/73/NW-635868_635873_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/635871_Center_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1474,PM97817,JET Range J-Flex anti-tamper tied flanged pump flexible/bellow - PN16 - 50mm,JET Range,157.27,"Designed for use in HVAC installation, this JET Range J-Flex EPDM rubber expansion joint with 50mm bore absorbs vibration and noise transference through pipework, helping to prevent damage to plant equipment. This tied flanged unit is made of spherical-moulded, nylon-reinforced EPDM for high isolation efficiency and noise absorption.",School's Out/School's Out.csv -> JET Range J-Flex anti-tamper tied flanged pump flexible/bellow - PN16 - 50mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/78/24/NW-M97815_M97824_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/he/et/Jet Tied Pump Flexibles_Data Sheet.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/io/ns/M97802_M97830 Instructions.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1475,P635842,Center CB 635842 integral solder ring reducer 54 x 22mm,Center CB,33.55,"Constructed for ease of handling, this Center CB 54 x 22mm integral solder ring (ISR) reducer is compact and lightweight with a smooth design to reduce flow restrictions. Ensuring a clean finish if used on exposed piping, this easy to install precision-made fitting is designed with high quality solder incorporated into each capillary socket, meaning that a reliable joint is created without the requirement to end feed. A solder joint is created through the principle of capillary action. When fitting and tube are heated to the correct temperature, the solder becomes molten, allowing it to be drawn into the gap between the two for a tough, reliable joint.",School's Out/School's Out.csv -> Center CB 635842 integral solder ring reducer 54 x 22mm,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/58/45/NW-635828_635845_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/635842_Center _Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1476,P115260,JET Range aluminium tape 40 micron 100mm 45mtr,JET Range,14.75,"Ideal for use in HVAC applications, this JET Range 100mm aluminium tape combines performance and usability thanks to an enhanced 40 micron thick soft aluminium surface, more resistant to tearing and offering higher thermal resistance compared to the more commonly found 30 micron tapes. With an easy-release liner for stress-free application, this tape is ideal for sealing foil-faced insulation products such as pipe insulation, aluminium insulation boards and flexible air duct seams and connections.",School's Out/School's Out.csv -> JET Range aluminium tape 40 micron 100mm 45mtr,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/52/60/NW-115260_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Jet_115259-115260_Technical.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1477,PM19662,Geberit Mapress 34116 gas reducer 22 x 15mm Stainless Steel,Geberit,6.69,"Made of stainless steel, this Geberit Mapress 22 x 15mm gas reducer incorporates easy to use press-fit connections. This fitting is compatible with natural and liquefied gases, biogases, control valves & measuring devices.  Geberit Mapress Stainless Steel is a highly effective supply system and can be used for a range of diverse applications. The high molybdenum content, ensures a particularly high corrosion resistance making Geberit Mapress Stainless Steel a reliable, robust choice. Geberit Mapress Stainless Steel gas pressing systems offer a high quality and economical alternative to welded, soldered or screwed piping systems for gas applications and have all the necessary approvals for natural and liquified gas ensuring a safe, certified installation.",School's Out/School's Out.csv -> Geberit Mapress 34116 gas reducer 22 x 15mm Stainless Steel,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/ma/ge/M19662_Primary_Image_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/vi/ew/Geberit_Mapress_SS_Gaseous_Overview.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ti/on/Geberit_Mapress_SS_Gas_Installation.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/te/ch/Geberit_Mapress_GasReducr_Plain_Tech.pdf,,,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Geberit_Supply_Systems_Product_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
