,pid,Title,Brand,Price,Description,category,mfpartnumber,whatisincluded,Image,Attachment 1,Attachment 2,Attachment 3,Attachment 4,Pack Quantity,Hazardous,Material,Size,Total Pack Quantity,Washer Type,Supplier Product Code,WEEE Compliant,Feature 1,Feature 2,Feature 3,Range,Material Type,Nut Types,Type,Feature 4,Feature 5,Diameter,Screw / Bolt Type,Set Type,Screw / Bolt Length,Screw / Bolt Sizes,Drive,Dimensions (L x W x D),Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Hole Depth,Operating Temperature,Size (oz),Washer-Exterior Dia,Washer-Internal Dia,Outer Diameter,Colour,Application,Dimensions mm (H x W x D),Pack Type,Bolt Type,Head Type,Feature 15,Feature 16,Feature 17,Feature 18,Weight,Warranty
155,PT83925,JET Range zinc plated high tensile screw set (grade 8.8) 80mm (m16) (25 per bag),JET Range,5.43,This JET Range set M16 x 80mm screw is made of heat-treated steel with a bright zinc-plated (BZP) finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range zinc plated high tensile screw set (grade 8.8) 80mm (m16) (25 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/25/NW-T83925_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wolseley_Exclusive_Range_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,PT83713,JET Range bright zinc plated screw (grade 8.8) 30mm (m8) (200 per bag),JET Range,0.59,This JET Range set M8 x 30mm screw is made of steel with a bright zinc-plated (BZP) finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range bright zinc plated screw (grade 8.8) 30mm (m8) (200 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/13/NW-T83712_T83713_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wolseley_Exclusive_Range_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,PT87160,JET Range XOX bright zinc plated nut and bolt (grade 8.8) 100mm (m16) (25 per bag),JET Range,7.03,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX bright zinc plated nut and bolt (grade 8.8) 100mm (m16) (25 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/65/NW-T87150_T87165_wm.jpg,,,,,25 per bag,N,Steel,M16 x 100mm,,,HTBMET01600100Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,100,M16,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,PT87162,JET Range XOX bright zinc plated nut and bolt (grade 8.8) 120mm (m16) (25 per bag),JET Range,8.24,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX bright zinc plated nut and bolt (grade 8.8) 120mm (m16) (25 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/65/NW-T87150_T87165_wm.jpg,,,,,25 per bag,N,Steel,M16 x 120mm,,,HTBMET01600120Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,120,M16,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,PT87015,JET Range XOX nut and bolt (grade 8.8) 65mm (m16) Black (25 per bag),JET Range,6.49,Jet XOX nut and bolt is made of steel material with plain finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX nut and bolt (grade 8.8) 65mm (m16) Black (25 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/15/NW-T87014_T87015_wm.jpg,,,,,25 per bag,N,Steel,M16 x 65mm,,,HTBMET01600065S,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,Black Steel,Hex Nut,Assortment Sets,Plain finish,,,Hex Head Bolt,Nut and Bolt,65,M16,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT83758,JET Range bright zinc plated set screw (grade 8.8) 50mm (m16) (50 per bag),JET Range,3.6,This JET Range set M16 x 50mm screw is made of steel with a bright zinc-plated (BZP) finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range bright zinc plated set screw (grade 8.8) 50mm (m16) (50 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/58/NW-T83755_T83758_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wolseley_Exclusive_Range_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT87151,JET Range XOX bright zinc plated nut and bolt (grade 8.8) 45mm (m16) (50 per bag),JET Range,4.75,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX bright zinc plated nut and bolt (grade 8.8) 45mm (m16) (50 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/65/NW-T87150_T87165_wm.jpg,,,,,50 per bag,N,Steel,M16 x 45mm,,,HTBMET01600045Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,45,M16,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PN57065,Owlett Jaton drop in anchor bolt 40mm (M10) ZYP,Owlett Jaton,0.3,"Made of steel, these JCP deformation controlled drop-in anchors have a minimum 5µm and are suitable for use in concrete over C20/25.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Owlett Jaton drop in anchor bolt 40mm (M10) ZYP,,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/70/65/NW-N57065_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/20/JCP_Catalogue_2020.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT87156,JET Range XOX bright zinc plated nut and bolt (grade 8.8) 70mm (m16) (25 per bag),JET Range,5.87,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX bright zinc plated nut and bolt (grade 8.8) 70mm (m16) (25 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/65/NW-T87150_T87165_wm.jpg,,,,,25 per bag,N,Steel,M16 x 70mm,,,HTXOXM01600070Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,70,M16,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT87132,JET Range XOX bright zinc plated nut and bolt (grade 8.8) 40mm (m12) (100 per bag),JET Range,1.97,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX bright zinc plated nut and bolt (grade 8.8) 40mm (m12) (100 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/38/NW-T87132_T87138_wm.jpg,,,,,100 per bag,N,Steel,M12 x 40mm,,,HTBMET01200040Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,40,M12,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT83771,JET Range bright zinc plated screw set (grade 8.8) 40mm (m20) (25 per bag),JET Range,6.7,This JET Range set M20 x 40mm screw is made of steel with a bright zinc-plated (BZP) finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range bright zinc plated screw set (grade 8.8) 40mm (m20) (25 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/75/NW-T83770_T83775_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wolseley_Exclusive_Range_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT83727,JET Range bright zinc plated set screw (grade 8.8) 40mm (m10) (100 per bag),JET Range,1.17,This JET Range set M10 x 40mm screw is made of steel with a bright zinc-plated (BZP) finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range bright zinc plated set screw (grade 8.8) 40mm (m10) (100 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/27/NW-T83723_T83727_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wolseley_Exclusive_Range_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT83614,JET Range zinc plated penny washer 30mm (m12) (250),JET Range,0.33,Jet penny washer is made of BZP steel.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range zinc plated penny washer 30mm (m12) (250),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/36/14/NW-T83611_T83614_wm.jpg,,,,,250,N,Steel,30mm,,Penny Washer,.12M30WMGOZ,N,Reliable,Easy to replace,,,BZP Steel,,Washers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,PT83568,JET Range zinc plated cold form hex nut (grade 8) (m12) (100 per bag),JET Range,0.44,This JET Range M12 size cold form hexagon nut is made of steel with a bright zinc finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range zinc plated cold form hex nut (grade 8) (m12) (100 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/70/NW-T83565_T83570_wm.jpg,,,,,100 per bag,N,Steel,M12,,,.12MNXFOZ,N,Reliable,Easy to replace,Grade 8 steel material,,BZP Steel,Hexagon,Hex Nut,Bright zinc-coated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PT83587,JET Range zinc plated b-washer (m10) (500),JET Range,0.14,Jet flat washer is of made of steel material with bright zinc plate coating. Plain edge form B manufactured to DIN125.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range zinc plated b-washer (m10) (500),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/90/NW-T83584_T83590_wm.jpg,,,,,500,N,Steel,M10,,Flat Washer,.10MWFBOZ,N,Reliable,Easy to replace,,,BZP Steel,,Form B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,P257492,Center Clips & Clamps hose clip size 00 14-20 mm (2),Center,3.57,"Suitable for use in commercial plumbing and heating applications, these Center size 00 14 - 20mm mild steel hose clips are ideal for soft hoses.",Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Center Clips & Clamps hose clip size 00 14-20 mm (2),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/92/257492_wm.jpg,,,,,2,N,Mild Steel,18-25mm,,,PPSWAS374532,N,Pack of 2,With trivalent zinc plating,For commercial applications,Clips & Clamps,,,Hose Clips,Mild steel construction,Silver colour finish,,,,,,,,Meets BS 5315,,,,,,,,,,,,,,,Silver,Commercial,,,,,,,,,,
171,PIS5493,"Unifix TwinQwik zinc plated countersunk pozi woodscrew 10mm x 1.1/4"" (Pack of 200)",Unifix,10.05,"Suitable for use in softwood applications, these Unifix TwinQwik 1 1/4 x 10"" Pozi countersunk woodscrews are made of hardened steel with a bright zinc-plated finish. Twin threads make for faster, more precise installation.","Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Unifix TwinQwik zinc plated countersunk pozi woodscrew 10mm x 1.1/4"" (Pack of 200)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/94/NW-IS5492_IS5494_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Owlett_Jaton_Product_Catalogue_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,PIS5490,"Unifix TwinQwik zinc plated countersunk pozi woodscrew 8mm x 3"" (Pack of 100)",Unifix,8.49,"Suitable for use in softwood applications, these Unifix TwinQwik 3 x 8"" Pozi countersunk woodscrews are made of hardened steel with a bright zinc-plated finish. Twin threads make for faster, more precise installation.","Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Unifix TwinQwik zinc plated countersunk pozi woodscrew 8mm x 3"" (Pack of 100)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/54/90/NW-IS5489_IS5490_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Owlett_Jaton_Product_Catalogue_2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,PM91712,"M Greenaway And Son bright zinc plated u-bolt 4"" (m12)",M Greenaway And Son,4.7,"These M Greenaway And Son M12, 100mm length U-bolts are made of mild steel material with a bright zinc plate coating.","Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> M Greenaway And Son bright zinc plated u-bolt 4"" (m12)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/17/14/NW-M91704_M91714_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ic/al/Greenaway_SZ1816_Technical.pdf,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/15/Greenaway_Steel_Range_2015.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,PT83725,JET Range bright zinc plated set screw (grade 8.8) 30mm (m10) (200 per bag),JET Range,0.89,This JET Range set M10 x 30mm screw is made of steel with a bright zinc-plated (BZP) finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range bright zinc plated set screw (grade 8.8) 30mm (m10) (200 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/37/27/NW-T83723_T83727_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wolseley_Exclusive_Range_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,PT87125,JET Range XOX bright zinc plated nut and bolt (grade 8.8) 50mm x M10 (100 per bag),JET Range,1.87,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX bright zinc plated nut and bolt (grade 8.8) 50mm x M10 (100 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/25/NW-T87125_wm.jpg,,,,,100 per bag,N,Steel,M10 x 50mm,,,HTBMET01000050Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,50,M10,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,PT83565,JET Range zinc plated cold form hex nut (grade 8) (m6) (500 per bag),JET Range,0.08,This JET Range M6 size cold form hexagon nut is made of steel with a bright zinc finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range zinc plated cold form hex nut (grade 8) (m6) (500 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/70/NW-T83565_T83570_wm.jpg,,,,,500 per bag,N,Steel,M6,,,.6MNXFOZ,N,Reliable,Easy to replace,Grade 8 steel material,,BZP Steel,Hexagon,Hex Nut,Bright zinc-coated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,P257461,"Center Screws mirror screw 1"" (4)",Center,6.2,"Designed specifically for the wall mounting of a mirror, this pack of 1"" mirror screws contains four screws with silver colour dome heads.","Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Center Screws mirror screw 1"" (4)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/74/61/257461_wm.jpg,,,,,4,N,Steel,,,,PHASCR374541,N,Pack of 4,Zinc-plated finish,Flat blade type,Screws,,,Screw,Slotted head,,38 mm,,,,,Flat Blade,,,,,,,,,,,,,,,,,,,,,,Slot head,,,,,,
178,PT87157,JET Range XOX bright zinc plated nut and bolt (grade 8.8) 75mm (m16) (25 per bag),JET Range,6.21,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX bright zinc plated nut and bolt (grade 8.8) 75mm (m16) (25 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/65/NW-T87150_T87165_wm.jpg,,,,,25 per bag,N,Steel,M16 x 75mm,,,HTBMET01600075Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,75,M16,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,PT87154,JET Range XOX nut and bolt grade 8.8 M16 x 60mm BZP (50 per bag),JET Range,5.3,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX nut and bolt grade 8.8 M16 x 60mm BZP (50 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/65/NW-T87150_T87165_wm.jpg,,,,,50 per bag,N,Steel,M16 x 60mm,,,HTBMET01600060Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,60,M16,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,PT83585,JET Range zinc plated b-washer (m6) (1000),JET Range,0.05,Jet flat washer is of made of steel material with bright zinc plate coating. Plain edge form B manufactured to DIN125.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range zinc plated b-washer (m6) (1000),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/35/90/NW-T83584_T83590_wm.jpg,,,,,1000,N,Steel,M6,,Flat Washer,.6MWFBOZ,N,Reliable,Easy to replace,,,BZP Steel,,Washers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,PT83930,JET Range half turn screw set grade 8.8 M20 x 75mm Zinc Plated (25 per bag),JET Range,9.29,This JET Range set M10 x 60mm screw is made of heat-treated steel with a bright zinc-plated (BZP) finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range half turn screw set grade 8.8 M20 x 75mm Zinc Plated (25 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/31/NW-T83930_T83931_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/ui/de/Wolseley_Exclusive_Range_Guide.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,PT87136,JET Range XOX bright zinc plated nut and bolt (grade 8.8) 60mm (m12) (100 per bag),JET Range,2.66,Jet XOX nut and bolt is made of steel material with bright zinc plated finish.,Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> JET Range XOX bright zinc plated nut and bolt (grade 8.8) 60mm (m12) (100 per bag),,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/71/38/NW-T87132_T87138_wm.jpg,,,,,100 per bag,N,Steel,M12 x 60mm,,,HTBMET01200060Z,N,Reliable,Easy to replace,Made of grade 8.8 steel,XOX,BZP Steel,Hex Nut,Assortment Sets,Bright zinc plated,,,Hex Head Bolt,Nut and Bolt,60,M12,Hexagon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,PW53984,"Alutec round head zinc screw 1.1/2"" x NO.10 (1)",Alutec,0.29,This Alutec Evolve No.10 x 30mm fascia bracket screw with mill finish is suitable for use in all gutter systems and offers compatibility with all 63 and 76mm diameter downpipes.,"Trade Essentials/Fixings and Fasteners/Fixings and Fasteners.csv -> Alutec round head zinc screw 1.1/2"" x NO.10 (1)",,,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/wol-web-proof-medium-w/std.lang.all/39/84/NW-W53984_wm.jpg,https://www.wolseley.co.uk/wcsstore/ExtendedSitesCatalogAssetStore/images/products/AssetPush/DTP_AssetPushHighRes/std.lang.all/20/19/Marley_Alutec_Product Guide_Sept2019.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
